unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786204463.047724,446427136,723963904,10,685168,6,593196,0,0,150474752,253407232,39464960,3932160,4829184,4096,30227224,27241304,2985920
1786204463.298944,446078976,723963904,10,685188,6,593216,0,0,150429696,253407232,39432192,3932160,4825088,0,30207512,27240264,2967248
1786204463.550311,446291968,723963904,10,685200,6,593228,0,0,150429696,253407232,39432192,3932160,4825088,0,30207512,27240264,2967248
1786204463.801702,446291968,723963904,10,685200,6,593228,0,0,150429696,253407232,39432192,3932160,4825088,0,30207512,27240264,2967248
1786204464.053166,446959616,723963904,10,685276,6,593304,0,0,150585344,254283776,39407616,3915776,4825088,0,30206208,27256024,2950184
1786204464.304760,447221760,723963904,10,685324,6,593352,0,0,150585344,254283776,39407616,3915776,4825088,0,30206208,27256024,2950184
1786204464.555970,446992384,723963904,10,685364,6,593392,0,0,150663168,254283776,39407616,3915776,4825088,0,30206208,27256024,2950184
1786204464.807523,453308416,723963904,16,712888,6,593608,0,0,154648576,254283776,40869888,4030464,5427200,8192,30925640,27370520,3555120
1786204465.058743,449220608,723963904,10,685968,6,593752,0,0,207458304,254545920,39911424,3915776,5009408,0,30518208,27305920,3212288
1786204465.310669,448356352,723963904,10,686064,6,593848,0,0,151392256,254545920,39493632,3915776,4825088,0,30294216,27293056,3001160
1786204465.561918,453111808,723963904,11,693084,6,594004,0,0,155516928,254545920,39985152,3948544,5185536,0,30375968,27344440,3031528
1786204465.813209,448503808,723963904,10,686416,6,594200,0,0,151752704,254676992,39563264,3899392,4825088,0,30366336,27321704,3044632
1786204466.064318,448466944,723963904,10,686536,6,594320,0,0,151875584,254676992,39555072,3899392,4825088,0,30368992,27322864,3046128
1786204466.315655,448466944,723963904,10,686540,6,594324,0,0,151875584,254676992,39555072,3899392,4825088,0,30368992,27322864,3046128
1786204466.566988,448466944,723963904,10,686540,6,594324,0,0,151875584,254676992,39555072,3899392,4825088,0,30368992,27322864,3046128
1786204466.818416,448466944,723963904,10,686548,6,594332,0,0,151887872,254676992,39555072,3899392,4825088,0,30366488,27322864,3043624
1786204467.069972,448466944,723963904,10,686560,6,594344,0,0,151896064,254676992,39555072,3899392,4825088,0,30367360,27322864,3044496
1786204467.321446,448446464,723963904,10,686548,6,594332,0,0,151896064,254676992,39555072,3899392,4825088,0,30367360,27322864,3044496
1786204467.572932,449130496,723963904,10,686568,6,594352,0,0,151896064,254676992,39555072,3899392,4825088,0,30367360,27322864,3044496
1786204467.824162,449110016,723963904,10,686560,6,594344,0,0,151896064,254676992,39555072,3899392,4825088,0,30367360,27322864,3044496
1786204468.075273,449277952,723963904,10,686740,6,594524,0,0,152084480,254676992,39546880,3899392,4825088,0,30367216,27322864,3044352
1786204468.326666,449212416,723963904,10,686816,6,594600,0,0,152141824,254676992,39546880,3899392,4825088,0,30367216,27322864,3044352
1786204468.578512,449462272,723963904,10,686884,6,594668,0,0,152141824,254676992,39546880,3899392,4825088,0,30367216,27322864,3044352
1786204468.830063,449605632,723963904,10,687004,6,594788,0,0,152276992,254676992,39546880,3899392,4825088,0,30367216,27322864,3044352
1786204469.081527,454459392,723963904,15,704172,6,595372,0,0,154705920,254676992,41263104,3964928,5914624,4096,30906992,27432736,3474256
1786204469.333104,541110272,723963904,15,797304,6,595460,0,0,235569152,261230592,41254912,4194304,5296128,0,31274360,27812072,3462288
1786204469.584910,918298624,918306816,15,823732,6,595544,0,0,262631424,602718208,50028544,4194304,5349376,0,39959168,36506672,3452496
1786204469.837762,1371201536,1371201536,15,853276,6,595608,0,0,292884480,1010556928,62648320,4194304,5423104,0,52499240,49049112,3450128
1786204470.090481,1845342208,1845342208,15,853664,6,595996,0,0,293281792,1480478720,65949696,4194304,5423104,0,55796016,52345240,3450776
1786204470.343733,2147770368,2151055360,15,808112,6,530016,0,0,244592640,1810853888,87097344,4194304,5480448,0,60522552,57071024,3451528
1786204470.596166,2148200448,2151055360,15,703468,6,486688,0,0,139591680,1891217408,113709056,4194304,5480448,0,65605728,62154576,3451152
1786204470.848437,2147201024,2151055360,15,703888,6,487464,0,0,140025856,1889079296,115138560,4194304,5480448,0,67723440,64272288,3451152
1786204471.103086,2147524608,2151055360,15,715096,6,487876,0,0,151498752,1873092608,119308288,4194304,5492736,0,72733272,69282120,3451152
1786204471.356535,2147610624,2151055360,15,720544,6,488164,0,0,157077504,1859690496,127553536,4194304,5500928,0,81883984,78433032,3450952
1786204471.610226,2147057664,2151055360,15,726280,6,488452,0,0,162951168,1842946048,138248192,4194304,5500928,0,93298560,89847408,3451152
1786204471.862782,2147729408,2151055360,15,729280,6,488672,0,0,166023168,1832689664,144977920,4194304,5500928,0,101994464,98542936,3451528
1786204472.114664,2147602432,2151055360,15,733184,6,492720,0,0,170020864,1822470144,150650880,4194304,5500928,0,108712560,105261032,3451528
1786204472.367540,2146783232,2151055360,12,554508,4,326912,0,0,166170624,1832579072,144007168,3129344,4116480,0,112961208,110199384,2761824
1786204472.620507,2147418112,2151055360,12,554992,4,326968,0,0,166666240,1823608832,152829952,3112960,4116480,0,121848384,119106160,2742224
1786204472.872626,2147872768,2151055360,12,554976,4,327012,0,0,166649856,1813889024,162721792,3112960,4116480,0,131746264,129004416,2741848
1786204473.124688,2147418112,2151055360,9,379692,2,160116,0,0,166449152,1813716992,163590144,1982464,2727936,0,143606408,141590672,2015736
1786204473.376626,2147885056,2151055360,9,379812,2,160116,0,0,166572032,1790115840,186638336,1982464,2723840,0,166680304,164677408,2002896
1786204473.631873,2147381248,2151055360,9,396916,2,160116,0,0,185135104,1752383488,205430784,1982464,2764800,0,185898688,183895592,2003096
1786204473.884887,2147504128,2151055360,9,398188,2,160116,0,0,185389056,1749983232,207265792,1982464,2764800,0,187764960,185762888,2002072
1786204474.137456,2147799040,2151055360,9,398188,2,160116,0,0,185389056,1752240128,204591104,1982464,2764800,0,185084528,183082856,2001672
1786204474.388540,1973870592,2151055360,4,208852,2,168440,0,0,21164032,1754705920,195334144,1687552,2023424,0,183495544,181840648,1654896
1786204474.639580,1973202944,2151055360,4,209000,2,168588,0,0,21225472,1754705920,195309568,1687552,2023424,0,183495544,181840648,1654896
1786204474.890455,1973202944,2151055360,4,209000,2,168588,0,0,21315584,1754705920,195264512,1687552,2023424,0,183462872,181840648,1622224
1786204475.141709,1973366784,2151055360,4,209020,2,168588,0,0,21315584,1754705920,195264512,1687552,2023424,0,183462872,181840648,1622224
1786204475.392995,1973366784,2151055360,4,209020,2,168588,0,0,21315584,1754705920,195264512,1687552,2023424,0,183462872,181840648,1622224
1786204475.644088,1973628928,2151055360,4,209096,2,168664,0,0,21315584,1754705920,195264512,1687552,2023424,0,183462872,181840648,1622224
1786204475.894739,1973891072,2151055360,4,209612,2,169180,0,0,21942272,1754705920,195182592,1687552,2023424,0,183462872,181840648,1622224
1786204476.145944,1974435840,2151055360,4,210260,2,169828,0,0,22605824,1754865664,194998272,1687552,2023424,0,183464648,181842424,1622224
