unix_s,memory_current,memory_peak,process_count,rss_total_kib,codex_process_count,codex_rss_kib,mcp_process_count,mcp_rss_kib,anon,file,kernel,kernel_stack,pagetables,sock,slab,slab_reclaimable,slab_unreclaimable
1786203842.632417,1913049088,2149961728,13,722256,6,598052,0,0,171356160,1446432768,290115584,3670016,5054464,0,280937664,277724304,3213360
1786203842.883911,1916305408,2149961728,13,721208,6,598108,0,0,170283008,1446641664,296230912,3653632,5038080,0,287080456,283879496,3200960
1786203843.135372,1920036864,2149961728,13,721288,6,598188,0,0,170364928,1446641664,300109824,3653632,5038080,0,290964208,287763648,3200560
1786203843.386890,1897402368,2149961728,13,721276,6,598176,0,0,170352640,1421365248,302694400,3653632,5038080,0,293554800,290354312,3200488
1786203843.639061,1902436352,2149961728,13,721288,6,598188,0,0,170364928,1421365248,307675136,3653632,5038080,0,298542568,295342480,3200088
1786203843.890728,1907142656,2149961728,13,721284,6,598184,0,0,170360832,1421365248,312004608,3653632,5038080,0,302874840,299674752,3200088
1786203844.142213,1910726656,2149961728,13,721284,6,598184,0,0,170360832,1421365248,316776448,3653632,5038080,0,307633984,304433296,3200688
1786203844.394081,1914859520,2149961728,13,721284,6,598184,0,0,170360832,1421365248,319860736,3653632,5038080,0,310689928,307489240,3200688
1786203844.645543,1919324160,2149961728,13,721368,6,598268,0,0,170446848,1421766656,323469312,3653632,5038080,4096,314328360,310985808,3342552
1786203844.896947,1923067904,2149961728,13,721540,6,598440,0,0,170622976,1421774848,327331840,3653632,5038080,0,318199424,314943720,3255704
1786203845.148526,1928605696,2149961728,13,721592,6,598492,0,0,170676224,1421774848,333193216,3653632,5038080,0,324053832,320797528,3256304
1786203845.399956,1907556352,2149961728,13,721592,6,598492,0,0,170676224,1396891648,336871424,3653632,5038080,0,327734392,324479488,3254904
1786203845.651316,1913536512,2149961728,13,721616,6,598516,0,0,170700800,1396891648,342876160,3653632,5038080,0,333735528,330480024,3255504
1786203845.902668,1917476864,2149961728,13,721656,6,598556,0,0,170741760,1396891648,346988544,3653632,5038080,0,337843688,334588384,3255304
1786203846.154061,1922060288,2149961728,13,721692,6,598592,0,0,170778624,1396891648,351752192,3653632,5038080,0,342610960,339354856,3256104
1786203846.405512,1925984256,2149961728,13,721736,6,598636,0,0,170823680,1396891648,355434496,3653632,5038080,0,346296792,343040688,3256104
1786203846.656977,1929654272,2149961728,13,721776,6,598676,0,0,170864640,1396891648,358907904,3653632,5038080,0,349768184,346512080,3256104
